,bsr_best,sd_price,sd_list_price,sd_previous_price,sd_number_bought_past_month,sd_average_rating,sd_total_reviews,sd_ratings_count,sd_stars,sd_rating_pct_1,sd_rating_pct_2,sd_rating_pct_3,sd_rating_pct_4,sd_rating_pct_5
2945,167.0,21.99,21.99,,300000000.0,4.5,578.0,578.0,4.5,4.0,3.0,7.0,12.0,74.0
2946,181.0,16.99,16.99,,300000000.0,3.8,699.0,699.0,3.8,16.0,8.0,9.0,11.0,56.0
2947,38.0,21.99,21.99,26.99,1000000.0,4.2,,,4.2,7.0,4.0,8.0,17.0,64.0
2948,22.0,19.99,19.99,22.99,2000000.0,4.2,,,4.2,8.0,5.0,8.0,15.0,64.0
2949,96.0,84.78,84.78,105.99,,4.5,162.0,162.0,4.5,4.0,2.0,5.0,12.0,77.0
2950,86.0,49.99,49.99,49.99,,4.5,620.0,620.0,4.5,6.0,2.0,3.0,7.0,82.0
2951,32.0,39.99,39.99,39.99,1000000.0,4.4,192.0,192.0,4.4,6.0,2.0,5.0,15.0,72.0
2952,41.0,21.99,21.99,24.99,1000000.0,4.3,291.0,291.0,4.3,9.0,3.0,5.0,14.0,69.0
2953,107.0,29.99,29.99,35.99,400000000.0,4.5,60.0,60.0,4.5,2.0,6.0,4.0,13.0,75.0
2954,323.0,24.99,24.99,29.99,200000000.0,4.4,76.0,76.0,4.4,6.0,3.0,3.0,21.0,67.0
2955,342.0,51.29,51.29,59.99,100000000.0,4.6,2537.0,2537.0,4.6,3.0,2.0,4.0,12.0,79.0
2956,122.0,29.95,29.95,,300000000.0,4.4,838.0,838.0,4.4,7.0,2.0,7.0,13.0,71.0
2957,1.0,17.89,17.89,20.99,2000000.0,4.5,,,4.5,5.0,2.0,6.0,14.0,73.0
2958,1132.0,19.99,19.99,,,3.6,196.0,196.0,3.6,,8.0,8.0,10.0,52.0
2959,42.0,18.99,18.99,,1000000.0,4.3,622.0,622.0,4.3,9.0,1.0,7.0,17.0,66.0
2960,149.0,70.98,70.98,85.89,200000000.0,4.6,661.0,661.0,4.6,3.0,2.0,4.0,10.0,81.0
2961,77.0,39.99,39.99,,,4.3,,,4.3,6.0,3.0,9.0,14.0,68.0
2962,86.0,29.99,29.99,39.99,,4.4,509.0,509.0,4.4,6.0,3.0,7.0,9.0,75.0
2963,60.0,31.99,31.99,39.99,1000000.0,4.3,2455.0,2455.0,4.3,9.0,3.0,6.0,12.0,70.0
2964,158.0,22.49,22.49,27.99,300000000.0,4.2,430.0,430.0,4.2,10.0,4.0,6.0,13.0,67.0
2965,360.0,129.99,129.99,159.99,100000000.0,4.4,376.0,376.0,4.4,5.0,3.0,5.0,14.0,73.0
2966,294.0,98.99,98.99,109.99,200000000.0,4.8,81.0,81.0,4.8,0.0,2.0,1.0,10.0,87.0
2967,697.0,179.99,179.99,219.99,50000000.0,4.5,692.0,692.0,4.5,7.0,2.0,5.0,6.0,80.0
2968,76.0,19.99,19.99,22.99,,4.2,657.0,657.0,4.2,10.0,4.0,5.0,10.0,71.0
2969,20.0,33.96,33.96,33.96,2000000.0,4.1,,,4.1,12.0,4.0,7.0,11.0,66.0
2970,323.0,29.99,29.99,,100000000.0,4.3,2138.0,2138.0,4.3,6.0,5.0,5.0,13.0,71.0
2971,538.0,,,,50000000.0,,,,,,,,,
2972,350.0,,,,50000000.0,,,,,,,,,
2973,232.0,66.39,66.39,82.99,200000000.0,4.7,317.0,317.0,4.7,3.0,0.0,1.0,9.0,87.0
2974,94.0,89.56,89.56,149.99,50000000.0,4.3,495.0,495.0,4.3,8.0,2.0,6.0,13.0,71.0
2975,430.0,18.99,18.99,26.99,100000000.0,4.4,49.0,49.0,4.4,5.0,2.0,9.0,17.0,67.0
2976,36.0,21.0,21.0,24.99,1000000.0,4.5,185.0,185.0,4.5,4.0,3.0,7.0,11.0,75.0
2977,138.0,39.99,39.99,49.99,300000000.0,4.6,,,4.6,3.0,2.0,5.0,13.0,77.0
2978,19.0,49.99,49.99,54.99,1000000.0,4.6,,,4.6,4.0,2.0,4.0,10.0,80.0
2979,39.0,21.99,21.99,,1000000.0,4.4,,,4.4,3.0,3.0,9.0,15.0,70.0
2980,273.0,19.99,19.99,,200000000.0,4.2,566.0,566.0,4.2,7.0,3.0,7.0,21.0,62.0
2981,1944.0,,,,,,,,,,,,,
2982,682.0,,,,100000000.0,,,,,,,,,
2983,358.0,179.99,179.99,249.99,100000000.0,4.5,,,4.5,7.0,2.0,4.0,9.0,78.0
2984,933.0,59.99,59.99,79.99,50000000.0,4.6,178.0,178.0,4.6,4.0,1.0,6.0,9.0,80.0
2985,583.0,123.48,123.48,249.66,,4.0,55.0,55.0,4.0,11.0,7.0,9.0,13.0,60.0
2986,19.0,,,,3000000.0,,,,,,,,,
2987,35.0,31.77,31.77,,,4.2,,,,,,,,
2988,1.0,,,,10000000.0,,,,,,,,,
2989,61.0,19.99,19.99,21.99,,4.2,,,4.2,10.0,4.0,8.0,15.0,63.0
2990,98.0,22.49,22.49,,400000000.0,4.0,,,4.0,11.0,5.0,9.0,15.0,60.0
2991,3.0,15.95,15.95,19.99,6000000.0,4.5,,,4.5,4.0,2.0,5.0,14.0,75.0
2992,43.0,23.19,23.19,,1000000.0,3.9,836.0,836.0,3.9,17.0,8.0,4.0,10.0,61.0
2993,217.0,24.99,24.99,32.99,200000000.0,4.2,761.0,761.0,4.2,7.0,5.0,8.0,12.0,68.0
2994,61.0,18.99,18.99,19.99,100000000.0,4.1,1100.0,1100.0,4.1,9.0,5.0,9.0,17.0,60.0
2995,47.0,,,,100000000.0,4.6,1075.0,1075.0,4.6,4.0,3.0,4.0,9.0,80.0
2996,1448.0,19.99,19.99,,,4.0,58.0,58.0,4.0,8.0,3.0,,18.0,50.0
2997,126.0,19.99,19.99,,400000000.0,4.4,,,4.4,4.0,4.0,6.0,15.0,71.0
2998,1225.0,29.89,29.89,,,4.3,34.0,34.0,4.3,5.0,3.0,8.0,25.0,59.0
2999,370.0,25.95,25.95,29.99,100000000.0,4.3,,,4.3,5.0,3.0,10.0,16.0,66.0
3000,638.0,76.49,76.49,89.99,50000000.0,4.8,197.0,197.0,4.8,1.0,0.0,2.0,10.0,87.0
3001,515.0,11.99,11.99,12.99,50000000.0,4.4,2382.0,2382.0,4.4,5.0,3.0,6.0,15.0,71.0
3003,298.0,,,,200000000.0,,,,,,,,,
3004,25.0,,,,100000000.0,,,,,,,,,
3005,460.0,43.99,43.99,49.99,50000000.0,4.3,462.0,462.0,4.3,7.0,6.0,9.0,7.0,71.0
3006,1481.0,58.99,58.99,66.11,,3.8,4.0,4.0,3.8,,0.0,0.0,0.0,71.0
3007,326.0,28.99,28.99,,100000000.0,3.9,1647.0,1647.0,3.9,12.0,7.0,10.0,13.0,58.0
3008,25.0,39.99,39.99,49.91,1000000.0,4.3,,,4.3,6.0,4.0,8.0,13.0,69.0
3009,101.0,30.39,30.39,37.99,,4.3,2331.0,2331.0,4.3,7.0,4.0,7.0,10.0,72.0
3010,80.0,,,,,,,,,,,,,
3011,121.0,17.99,17.99,,,4.4,1204.0,1204.0,4.4,5.0,3.0,5.0,14.0,73.0
3012,71.0,29.99,29.99,33.99,,4.4,,,4.4,7.0,3.0,5.0,14.0,71.0
3013,56.0,18.99,18.99,22.99,1000000.0,4.3,80.0,80.0,4.3,10.0,3.0,4.0,8.0,75.0
3014,25.0,12.64,12.64,,1000000.0,4.3,1267.0,1267.0,4.3,6.0,3.0,9.0,13.0,69.0
3015,16.0,83.99,83.99,83.99,300000000.0,4.4,1259.0,1259.0,4.4,6.0,4.0,5.0,13.0,72.0
3016,364.0,24.99,24.99,,100000000.0,4.1,53.0,53.0,4.1,11.0,6.0,8.0,13.0,62.0
3017,62.0,44.99,44.99,49.99,1000000.0,4.0,836.0,836.0,4.0,14.0,6.0,6.0,14.0,60.0
3018,,,,,,4.6,1430.0,1430.0,4.6,3.0,2.0,4.0,11.0,80.0
3019,1990.0,29.99,29.99,34.99,,4.5,,,4.5,4.0,2.0,6.0,14.0,74.0
3020,165.0,34.99,34.99,39.99,300000000.0,4.3,,,4.3,7.0,3.0,7.0,15.0,68.0
3021,69.0,37.99,37.99,39.99,,4.3,473.0,473.0,4.3,7.0,4.0,6.0,11.0,72.0
3022,522.0,109.99,109.99,119.99,200000000.0,4.6,153.0,153.0,4.6,2.0,2.0,4.0,10.0,82.0
3023,847.0,67.47,67.47,79.99,50000000.0,4.0,153.0,153.0,4.0,14.0,3.0,8.0,16.0,59.0
3024,4.0,11.99,11.99,,5000000.0,4.6,,,4.6,3.0,2.0,4.0,13.0,78.0
3025,28.0,29.99,29.99,39.99,2000000.0,4.2,,,4.2,8.0,5.0,7.0,15.0,65.0
3026,414.0,16.99,16.99,,50000000.0,4.0,10.0,10.0,4.0,0.0,,,21.0,47.0
3027,76.0,29.99,29.99,35.99,,4.2,196.0,196.0,4.2,9.0,3.0,5.0,22.0,61.0
3028,567.0,19.99,19.99,35.99,100000000.0,4.1,69.0,69.0,4.1,9.0,2.0,12.0,22.0,55.0
3029,204.0,19.99,19.99,,200000000.0,4.3,,3153.0,4.3,5.0,4.0,8.0,15.0,68.0
3030,484.0,16.99,16.99,,100000000.0,4.4,220.0,220.0,4.4,5.0,3.0,6.0,16.0,70.0
3031,45.0,,,,,,,,,,,,,
3032,224.0,38.99,38.99,61.99,200000000.0,4.4,463.0,,,,,,,
3033,1235.0,24.99,24.99,,,4.1,,,4.1,10.0,5.0,11.0,11.0,63.0
3034,822.0,14.91,14.91,19.91,50000000.0,4.2,1583.0,1583.0,4.2,9.0,4.0,10.0,14.0,63.0
3035,,37.79,37.79,44.79,,4.6,13.0,13.0,4.6,10.0,0.0,0.0,0.0,90.0
3036,72.0,139.99,139.99,,,4.6,144.0,144.0,4.6,4.0,1.0,5.0,8.0,82.0
3037,1246.0,36.99,36.99,,,4.3,1011.0,1011.0,4.3,7.0,5.0,6.0,10.0,72.0
3038,346.0,39.99,39.99,49.99,100000000.0,4.6,556.0,556.0,4.6,3.0,1.0,5.0,11.0,80.0
3039,289.0,21.99,21.99,23.99,100000000.0,4.1,88.0,88.0,4.1,14.0,4.0,4.0,14.0,64.0
3040,113.0,,,,400000000.0,,,,,,,,,
3041,307.0,,,,100000000.0,,,,,,,,,
3042,470.0,29.99,29.99,,100000000.0,3.9,,,3.9,11.0,7.0,12.0,19.0,51.0
3044,851.0,99.0,99.0,109.99,50000000.0,4.5,76.0,76.0,4.5,1.0,3.0,10.0,15.0,71.0
3045,155.0,21.99,21.99,25.99,,4.3,495.0,495.0,4.3,6.0,3.0,7.0,15.0,69.0
3046,2029.0,54.99,54.99,,50000000.0,4.6,,,4.6,3.0,1.0,6.0,16.0,74.0
3047,692.0,44.99,44.99,,,4.0,86.0,86.0,4.0,9.0,4.0,12.0,22.0,53.0
3048,70.0,39.99,39.99,,,4.0,2421.0,2421.0,4.0,12.0,6.0,9.0,16.0,57.0
3049,790.0,,,,100000000.0,,,,,,,,,
3050,50.0,34.99,34.99,34.99,1000000.0,4.2,708.0,708.0,4.2,9.0,5.0,6.0,16.0,64.0
3051,46.0,,,,100000000.0,,,,,,,,,
3052,484.0,,,,100000000.0,,,,,,,,,
3053,285.0,28.79,28.79,31.99,100000000.0,4.6,1266.0,1266.0,4.6,3.0,1.0,4.0,11.0,81.0
3054,166.0,26.59,26.59,32.99,200000000.0,3.8,1250.0,1250.0,3.8,14.0,9.0,7.0,16.0,54.0
3055,8.0,,,,,4.6,,,,5.0,1.0,3.0,7.0,84.0
3056,429.0,,,,,4.3,271.0,,,,,,,
3057,36.0,,,,100000000.0,,,,,,,,,
3058,134.0,29.99,29.99,39.99,300000000.0,4.4,2377.0,2377.0,4.4,4.0,3.0,6.0,17.0,70.0
3059,281.0,113.99,113.99,119.99,100000000.0,4.2,284.0,284.0,4.2,10.0,4.0,5.0,13.0,68.0
3060,62.0,144.99,144.99,,,4.4,76.0,,,,,,,
3061,111.0,69.95,69.95,,,4.4,1875.0,1875.0,4.4,9.0,2.0,6.0,9.0,74.0
3062,168.0,,,,,,,,,,,,,
3063,18.0,199.99,199.99,199.99,3000000.0,4.5,,,4.5,6.0,3.0,4.0,8.0,79.0
3064,1083.0,14.99,14.99,,50000000.0,3.9,57.0,57.0,3.9,12.0,8.0,5.0,21.0,54.0
3065,123.0,10.99,10.99,,,4.4,366.0,366.0,4.4,5.0,3.0,6.0,16.0,70.0
3066,81.0,15.29,15.29,,50000000.0,4.5,369.0,369.0,4.5,4.0,2.0,7.0,14.0,73.0
3067,1496.0,20.99,20.99,24.21,,4.4,57.0,57.0,4.4,0.0,2.0,10.0,,56.0
3068,132.0,,,,300000000.0,,,,,,,,,
3069,92.0,35.99,35.99,,,4.4,65.0,65.0,4.4,3.0,5.0,5.0,19.0,68.0
3070,47.0,33.98,33.98,42.99,2000000.0,4.2,,,4.2,10.0,3.0,6.0,12.0,69.0
3071,167.0,,,,,4.1,500.0,500.0,4.1,11.0,6.0,7.0,13.0,63.0
3072,48.0,19.99,19.99,,100000000.0,4.5,2921.0,2921.0,4.5,4.0,2.0,5.0,14.0,75.0
3073,90.0,35.99,35.99,39.99,,4.2,,,4.2,8.0,4.0,7.0,15.0,66.0
3074,108.0,39.99,39.99,42.99,300000000.0,4.0,1052.0,1052.0,4.0,15.0,5.0,7.0,12.0,61.0
3075,124.0,129.99,129.99,129.99,300000000.0,4.5,1299.0,1299.0,4.5,4.0,3.0,5.0,10.0,78.0
3076,132.0,65.99,65.99,,,4.3,134.0,134.0,4.3,6.0,4.0,9.0,14.0,67.0
3077,109.0,34.95,34.95,,,4.4,,,4.4,5.0,3.0,6.0,18.0,68.0
3078,33.0,11.09,11.09,13.1,1000000.0,4.6,,,4.6,2.0,1.0,5.0,13.0,79.0
3079,1021.0,29.99,29.99,36.99,,4.4,150.0,150.0,4.4,7.0,2.0,6.0,10.0,75.0
3080,276.0,33.99,33.99,,200000000.0,4.2,585.0,585.0,4.2,8.0,5.0,7.0,15.0,65.0
3081,252.0,13.99,13.99,14.99,200000000.0,4.3,1516.0,1516.0,4.3,6.0,6.0,9.0,11.0,68.0
3082,245.0,24.99,24.99,,200000000.0,4.3,200.0,200.0,4.3,9.0,4.0,7.0,7.0,73.0
3083,757.0,,,,,4.3,164.0,164.0,4.3,8.0,2.0,8.0,13.0,69.0
3084,46.0,19.39,19.39,21.33,300000000.0,4.2,2967.0,2967.0,4.2,8.0,5.0,9.0,15.0,63.0
3085,386.0,169.99,169.99,199.99,100000000.0,4.7,378.0,378.0,4.7,0.0,1.0,5.0,13.0,81.0
3086,437.0,22.99,22.99,,100000000.0,4.2,175.0,,,,,,,
3087,1675.0,29.99,29.99,31.99,,3.4,5.0,5.0,3.4,,0.0,0.0,,
3088,837.0,12.99,12.99,,,4.3,38.0,38.0,4.3,10.0,0.0,7.0,10.0,73.0
3089,52.0,21.99,21.99,25.99,1000000.0,4.2,,,4.2,8.0,4.0,6.0,15.0,67.0
3090,1212.0,14.99,14.99,,,4.3,248.0,248.0,4.3,7.0,4.0,6.0,17.0,66.0
3091,60.0,,,,,4.0,2.0,2.0,4.0,0.0,0.0,,0.0,50.0
3092,665.0,18.99,18.99,,100000000.0,4.2,2340.0,,,,,,,
3093,469.0,43.59,43.59,58.0,100000000.0,4.2,256.0,256.0,4.2,8.0,4.0,8.0,14.0,66.0
3094,1182.0,26.99,26.99,,,3.8,125.0,125.0,3.8,15.0,7.0,8.0,17.0,53.0
3095,1130.0,36.99,36.99,49.99,,4.6,89.0,89.0,4.6,3.0,2.0,4.0,10.0,81.0
3096,353.0,34.99,34.99,39.99,100000000.0,4.3,381.0,381.0,4.3,13.0,1.0,4.0,9.0,73.0
3097,64.0,84.99,84.99,,1000000.0,4.5,289.0,289.0,4.5,7.0,1.0,4.0,12.0,76.0
3098,241.0,29.99,29.99,34.99,200000000.0,4.1,1273.0,,,,,,,
3099,21.0,47.49,47.49,49.99,1000000.0,3.9,,,3.9,16.0,6.0,7.0,11.0,60.0
3100,476.0,214.99,214.99,239.99,100000000.0,4.5,656.0,656.0,4.5,6.0,3.0,3.0,9.0,79.0
3101,85.0,29.99,29.99,36.99,,4.1,571.0,571.0,4.1,12.0,5.0,6.0,8.0,69.0
3102,119.0,39.99,39.99,39.99,400000000.0,4.2,467.0,467.0,4.2,13.0,3.0,6.0,7.0,71.0
3103,643.0,,,,,4.4,,,4.4,4.0,3.0,6.0,15.0,72.0
3104,152.0,32.99,32.99,35.99,100000000.0,3.8,618.0,618.0,3.8,18.0,5.0,7.0,15.0,55.0
3105,46.0,35.99,35.99,45.99,1000000.0,4.2,1134.0,1134.0,4.2,8.0,6.0,8.0,15.0,63.0
3106,236.0,29.52,29.52,36.34,200000000.0,4.4,,,,,,,,
3107,150.0,39.99,39.99,,400000000.0,4.3,1904.0,1904.0,4.3,8.0,4.0,6.0,14.0,68.0
3108,449.0,26.99,26.99,29.99,,4.2,1256.0,1256.0,4.2,7.0,7.0,9.0,12.0,65.0
3109,373.0,,,,,,,,,,,,,
3110,698.0,72.99,72.99,90.99,,4.8,833.0,833.0,4.8,1.0,1.0,2.0,8.0,88.0
3111,513.0,,,,50000000.0,,,,,,,,,
3112,199.0,52.95,52.95,64.99,200000000.0,3.7,2487.0,2487.0,3.7,16.0,8.0,11.0,14.0,51.0
3113,44.0,17.95,17.95,17.95,1000000.0,4.4,2551.0,2551.0,4.4,5.0,2.0,6.0,15.0,72.0
3114,827.0,,,,,,,,,,,,,
3115,1207.0,17.57,17.57,39.99,,4.3,1957.0,1957.0,4.3,7.0,5.0,7.0,11.0,70.0
3116,13.0,119.0,119.0,129.0,3000000.0,4.5,110.0,,,4.0,4.0,5.0,11.0,76.0
3117,869.0,29.99,29.99,,50000000.0,3.9,318.0,318.0,3.9,14.0,7.0,9.0,12.0,58.0
3118,970.0,16.99,16.99,,,4.3,,,,,,,,
3119,115.0,,,,400000000.0,,,,,,,,,
3120,120.0,21.0,21.0,24.99,200000000.0,4.4,,,4.4,7.0,2.0,7.0,11.0,73.0
3121,176.0,44.95,44.95,49.99,300000000.0,4.6,58.0,58.0,4.6,3.0,0.0,6.0,17.0,74.0
3122,1006.0,56.92,56.92,61.9,100000000.0,4.4,73.0,73.0,4.4,3.0,3.0,13.0,9.0,72.0
3123,176.0,26.69,26.69,29.99,200000000.0,4.2,,,4.2,8.0,5.0,7.0,15.0,65.0
3124,62.0,59.99,59.99,59.99,,4.3,,,4.3,7.0,4.0,6.0,15.0,68.0
3125,842.0,9.99,9.99,,50000000.0,3.9,141.0,,,,,,,
3126,2199.0,19.99,19.99,21.98,,4.2,29.0,29.0,4.2,7.0,0.0,11.0,,55.0
3127,498.0,50.99,50.99,59.99,50000000.0,4.7,504.0,504.0,4.7,1.0,0.0,4.0,11.0,84.0
3128,201.0,69.99,69.99,,200000000.0,4.4,417.0,417.0,4.4,7.0,2.0,6.0,14.0,71.0
3129,731.0,,,,50000000.0,,,,,,,,,
3130,82.0,,,,,,,,,,,,,
3131,39.0,32.99,32.99,,100000000.0,4.3,,,4.3,8.0,4.0,7.0,11.0,70.0
3132,86.0,39.99,39.99,49.99,100000000.0,4.4,,,4.4,5.0,3.0,6.0,15.0,71.0
3133,419.0,26.88,26.88,28.3,100000000.0,4.1,234.0,234.0,4.1,12.0,2.0,8.0,20.0,58.0
3134,201.0,37.79,37.79,45.0,100000000.0,4.5,818.0,818.0,4.5,6.0,2.0,3.0,12.0,77.0
3135,1171.0,89.99,89.99,99.99,,4.7,646.0,646.0,4.7,3.0,1.0,3.0,6.0,87.0
3136,31.0,12.99,12.99,,200000000.0,4.5,66.0,66.0,4.5,2.0,4.0,7.0,9.0,78.0
3137,5.0,13.89,13.89,14.99,4000000.0,4.2,,,4.2,13.0,2.0,5.0,10.0,70.0
3138,261.0,22.09,22.09,24.99,100000000.0,4.2,,,4.2,9.0,4.0,8.0,15.0,64.0
3139,45.0,29.99,29.99,29.99,100000000.0,3.8,153.0,153.0,3.8,14.0,,8.0,9.0,58.0
3140,147.0,31.99,31.99,,300000000.0,4.6,504.0,504.0,4.6,4.0,2.0,5.0,8.0,81.0
3141,140.0,,,,,4.1,432.0,432.0,4.1,9.0,8.0,6.0,14.0,63.0
3142,206.0,199.9,199.9,,200000000.0,4.3,140.0,140.0,4.3,7.0,5.0,8.0,8.0,72.0
3143,101.0,53.0,53.0,59.0,300000000.0,4.3,470.0,470.0,4.3,9.0,4.0,5.0,6.0,76.0
3144,317.0,32.99,32.99,39.99,100000000.0,4.6,29.0,29.0,4.6,0.0,4.0,0.0,21.0,75.0
3145,203.0,79.99,79.99,99.99,200000000.0,4.6,1673.0,,,,,,,
3146,6.0,149.99,149.99,149.99,4000000.0,4.4,,,,,,,,
3147,421.0,119.0,119.0,,200000000.0,4.6,964.0,964.0,4.6,4.0,2.0,4.0,9.0,81.0
3148,68.0,18.64,18.64,20.13,,4.0,411.0,411.0,4.0,8.0,7.0,11.0,22.0,52.0
3149,297.0,21.99,21.99,23.99,200000000.0,4.4,1939.0,1939.0,4.4,5.0,4.0,9.0,11.0,71.0
3150,61.0,17.99,17.99,18.99,1000000.0,4.4,1127.0,1127.0,4.4,7.0,2.0,7.0,14.0,70.0
3151,29.0,29.99,29.99,29.99,1000000.0,4.0,,,4.0,9.0,5.0,12.0,19.0,55.0
3152,229.0,21.99,21.99,,200000000.0,4.4,2382.0,2382.0,4.4,4.0,3.0,9.0,17.0,67.0
3153,206.0,29.83,29.83,37.29,300000000.0,4.3,19.0,19.0,4.3,7.0,0.0,13.0,18.0,62.0
3154,51.0,39.99,39.99,44.99,1000000.0,4.4,410.0,410.0,4.4,7.0,3.0,5.0,11.0,74.0
3155,687.0,39.99,39.99,,100000000.0,4.6,9.0,9.0,4.6,0.0,0.0,14.0,14.0,72.0
3156,969.0,23.39,23.39,,50000000.0,3.8,41.0,41.0,3.8,13.0,3.0,,16.0,47.0
3157,334.0,26.99,26.99,29.99,100000000.0,4.5,,2979.0,4.5,5.0,2.0,5.0,12.0,76.0
3158,287.0,32.99,32.99,34.99,200000000.0,4.4,1615.0,1615.0,4.4,6.0,3.0,5.0,17.0,69.0
3159,661.0,,,,50000000.0,,,,,,,,,
3160,636.0,179.99,179.99,,50000000.0,4.5,33.0,33.0,4.5,0.0,7.0,12.0,7.0,74.0
3161,1121.0,,,,,,,,,,,,,
3162,23.0,,,,1000000.0,,,,,,,,,
3163,762.0,,,,50000000.0,,,,,,,,,
3164,744.0,,,,50000000.0,,,,,,,,,
3165,741.0,36.99,36.99,41.99,50000000.0,4.5,,,4.5,5.0,2.0,4.0,13.0,76.0
3166,11.0,,,,,4.3,2716.0,2716.0,4.3,6.0,3.0,7.0,16.0,68.0
3167,94.0,36.98,36.98,,,4.0,1690.0,,,,,,,
3169,1521.0,,,,,4.8,45.0,45.0,4.8,0.0,0.0,0.0,19.0,81.0
3170,784.0,39.99,39.99,,,4.6,2249.0,2249.0,4.6,2.0,1.0,4.0,14.0,79.0
3171,790.0,22.99,22.99,,50000000.0,4.3,463.0,463.0,4.3,8.0,3.0,5.0,14.0,70.0
3172,261.0,28.99,28.99,,200000000.0,4.3,150.0,150.0,4.3,4.0,3.0,8.0,22.0,63.0
3173,232.0,29.99,29.99,,200000000.0,4.2,1783.0,1783.0,4.2,8.0,4.0,8.0,15.0,65.0
3174,64.0,33.99,33.99,46.99,100000000.0,4.1,2549.0,2549.0,4.1,8.0,7.0,8.0,15.0,62.0
3175,96.0,33.98,33.98,,,4.1,890.0,890.0,4.1,10.0,5.0,8.0,14.0,63.0
3176,490.0,34.99,34.99,49.99,50000000.0,4.4,32.0,32.0,4.4,0.0,7.0,14.0,5.0,74.0
3177,262.0,26.99,26.99,26.99,100000000.0,4.6,39.0,,,,,,,
3178,1296.0,64.99,64.99,74.99,,4.1,4.0,,,,,,,
3179,2.0,27.99,27.99,27.99,10000000.0,4.6,,,4.6,3.0,1.0,4.0,12.0,80.0
3180,82.0,10.44,10.44,,300000000.0,4.6,33.0,33.0,4.6,4.0,0.0,5.0,11.0,80.0
3181,2365.0,,,,,4.1,,,4.1,11.0,4.0,8.0,14.0,63.0
3182,,24.95,24.95,49.99,100000000.0,4.6,1014.0,1014.0,4.6,3.0,2.0,5.0,13.0,77.0
3183,941.0,35.99,35.99,,,4.2,34.0,34.0,4.2,9.0,6.0,8.0,14.0,63.0
3184,78.0,99.99,99.99,,,4.3,120.0,120.0,4.3,8.0,5.0,5.0,8.0,74.0
3185,895.0,21.99,21.99,28.99,,4.4,857.0,857.0,4.4,7.0,3.0,4.0,8.0,78.0
3186,388.0,129.25,129.25,,100000000.0,4.3,1947.0,1947.0,4.3,6.0,3.0,8.0,14.0,69.0
3187,14.0,58.99,58.99,,2000000.0,4.4,1186.0,1186.0,4.4,6.0,3.0,6.0,13.0,72.0
3188,,29.99,29.99,,,3.9,142.0,142.0,3.9,10.0,,7.0,15.0,56.0
3189,,32.99,32.99,49.99,,4.0,61.0,61.0,4.0,8.0,,4.0,10.0,63.0
3190,146.0,13.99,13.99,,400000000.0,4.4,573.0,573.0,4.4,5.0,3.0,9.0,15.0,68.0
3191,504.0,22.99,22.99,32.0,100000000.0,4.4,561.0,561.0,4.4,7.0,2.0,5.0,10.0,76.0
3192,25.0,,,,2000000.0,,,,,,,,,
3194,,33.95,33.95,,,,,,,0.0,0.0,0.0,0.0,
3196,224.0,44.99,44.99,54.99,200000000.0,4.6,61.0,61.0,4.6,0.0,2.0,7.0,18.0,73.0
3197,1043.0,25.99,25.99,29.99,,4.6,631.0,631.0,4.6,2.0,3.0,5.0,12.0,78.0
3198,90.0,37.99,37.99,39.99,50000000.0,3.6,155.0,155.0,3.6,19.0,,9.0,14.0,47.0
3199,465.0,10.99,10.99,,300000000.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,100.0
3200,438.0,31.99,31.99,,100000000.0,4.6,49.0,49.0,4.6,4.0,0.0,3.0,13.0,80.0
3201,1721.0,149.95,149.95,149.95,,4.2,148.0,,,,,,,
3202,408.0,32.99,32.99,,100000000.0,4.3,198.0,198.0,4.3,8.0,3.0,8.0,14.0,67.0
3203,318.0,68.0,68.0,99.99,200000000.0,4.1,76.0,76.0,4.1,13.0,0.0,7.0,18.0,62.0
3204,383.0,29.99,29.99,29.99,100000000.0,4.4,64.0,64.0,4.4,4.0,3.0,11.0,13.0,69.0
3205,63.0,,,,1000000.0,,,,,,,,,
3206,49.0,49.99,49.99,,50000000.0,4.4,748.0,748.0,4.4,6.0,3.0,6.0,10.0,75.0
3207,59.0,12.99,12.99,,,4.2,,3156.0,4.2,8.0,4.0,9.0,14.0,65.0
3208,3.0,,,,1000000.0,,,,,,,,,
3209,101.0,39.99,39.99,59.99,400000000.0,4.3,,,4.3,6.0,5.0,7.0,15.0,67.0
3210,220.0,,,,400000000.0,,,,,,,,,
3211,495.0,34.99,34.99,41.99,50000000.0,4.2,612.0,612.0,4.2,8.0,4.0,9.0,14.0,65.0
3212,1540.0,,,,,4.2,790.0,790.0,4.2,9.0,3.0,7.0,13.0,68.0
3213,173.0,36.99,36.99,39.99,,4.4,,,,,,,,
3214,89.0,30.99,30.99,,,4.2,583.0,583.0,4.2,7.0,5.0,8.0,15.0,65.0
3215,820.0,32.99,32.99,,50000000.0,4.4,284.0,284.0,4.4,6.0,2.0,6.0,14.0,72.0
3216,412.0,29.99,29.99,39.99,100000000.0,4.4,24.0,24.0,4.4,6.0,0.0,10.0,9.0,75.0
3217,378.0,25.99,25.99,39.99,100000000.0,4.4,272.0,272.0,4.4,7.0,1.0,7.0,9.0,76.0
3218,55.0,32.99,32.99,35.99,,4.2,,,4.2,8.0,5.0,7.0,14.0,66.0
3219,87.0,,,,,,,,,,,,,
